Market_place,URL,Product_name,SKU,Price,Currency,Total_stars_ranking,Subject,Author,Date,Review,Stars,like,dislike
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Very hot or miss on this toilet - avoid,Athens fixer upper,"August 28, 2021",The first toilet I bought was completely broken in box so had to return it. The second toilet took the plumber about an hour to install. Then the tank started to leak. Plumber came back next day and said that tank construction was defective and that the tank seal would never be able to do its job. Plumber brought a western toilet and installed it. Should have started there in the beginning!,1,3,1
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,leaking tank,frustrated,"June 23, 2022","I have just completed a total finished basement install and the toilet was pretty much the last thing to be done by the contractor. I wish I had read these reviews before I purchased the toilet because it has leaked from the bolts at the base of the tank all over my brand new floor and the water is also under the baseboard now. The plumber is coming back to look at it, but it seems like this is just a very poor product that I'm not sure will be able to be repaired. I have no recourse with the construction company because I purchased the toilet and other bathroom fixtures.",1,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Tough Installation,Jim7392,"October 7, 2021","There are 3 fasteners to hold tank to base. After installing, the tank leaked from the fastener at the 12 o'clock position. We had to drain and remove the tank. Checked for cracks and found none. After reassembly, it now leaked from fastener at the 1 o'clock position. Drained and inspected the bolt, plastic dip was deformed. The instructions show no part number for these fasteners and both Lowe's or the manufacture were any help. Wound up using plumber's putty to seal leak.",4,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,May be a fluke but...tank won't seat properly.,Drumdude78,"October 4, 2021","The tank won't seat properly. I tried 6 times to seat it & it still leaks. I guess when you buy a $150 toilet, you get a $150 toilet. American standard would've been twice as much but my guess is, it would've worked right the first time",1,4,1
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Great quality for the price,TheOtherJohn,"March 12, 2022","As stated in other reviews, this toilet has a strong flush. Because we are a commercial operation, we opted to adjust the float downward to allow more water per flush. It is done easily by removing the plastic keeper from the chain and moving the float to a lower position and reinstalling the keeper. Overall, a very nice toilet. We have installed many in our facilities and haven't had any problems at all. The included seats are plastic, they work fine but are not as sturdy as solid seats. note: Be careful not to overtighten the mounting bolts, they will break.",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Toilet seat included,Bebe Oli,"September 21, 2021",GOOD price and included toilet seat was an added bonus.,5,0,1
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,It flushes,MaryB,"August 24, 2022",The only toilet made that flushes properly,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Toilet,CJ21,"July 19, 2022",Cheap seat/lid,4,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Mansfield Summit Toilet,Jackson,"March 2, 2022",Purchased 2 of these Summit toilets. One of them was fine. The other toilet was missing the seat bolts and the tank bolt holes were not even close to lining up with the bowl bolt holes. A full one inch off. Will return this one.,2,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Quality Built,Crk,"July 11, 2021","Just received this toilet a few days ago so I have not installed it yet. But, I have opened the packaging and instructions and can tell this is a quality product as I have installed several toilets before. I especially like the fact that it comes with the seat and the wax ring included. Toilets are usually very easy to install so I do not anticipate any problems with the install.",4,4,3
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Packing,Troon66,"November 18, 2022",The packing and handling of these toilets are sub-par. Returned the first one because base was cracked. Second one had a hairline crack also.,1,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Doesn't flush all the way,dan0001,"September 27, 2021","The toilet flapper has a weighted ball so that when you flush, the flapper slams shut in less than 2 seconds causing an incomplete flush. When you flush, it immediately stops the flush. After you urinate and flush, there is still urine left unflushed. When you poop, there are bits of poop left. Also, the flush is very very loud. The sound of a jet of water followed by the loud THUD of the flapper closing hard. I am very sorry I bought this. The previous toilet we had by Mansfield had a tower flapper. It worked very well.",2,1,3
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Tank leaks at bowl,StuckLeaker,"June 11, 2022","I should have keyed on reading the 1 star ratings, not the 5 star. I wasn't expecting issues. As soon as opening box, parts check found everything was included. After cleaning old wax seal and surrounding floor, installed new wax seal and mounting bolts and then bowl. Perfect. Installed tank seal and set tank on bowl. As I placed tank to bowl bolts in 3 locations, back position last, I noticed the rear holes didn't line up like the 2 fronts. Went ahead and did the wiggle, jiggle before tightening all the way. No wobble so it must have been just my imagination. Hooked up the water line and before I could stand up, water started splashing onto the floor. I turned the water off and flushed to empty the tank to stop the leak. Wiped up the floor and sponge drained the tank as the water still dripped. Removed the 3 bolts, looked over the bottom of tank for cracks, extra material, anything that wouldn't allow to seal and nothing. Set tank back on base and repeated with same result.... water leaked onto my floor. Time to go buy ""Another"" new toilet from Lowe's. From other reviews, I see Lowe's will not refund since they didn't do the install. Maybe I won't use Lowe's next time.",1,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Mansfield Drip,bobc,"October 22, 2021",Bought two for my contractors to install. One tank was cracked at the seam which was obvious only after filling with water and that water all over my brand new luxury vinyl floors. The tank upstairs is installed properly but leaks slightly at every flush. Not sure what the malfunction is with these toilets. Either a design flaw or manufacturing quality defect.,2,2,1
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969002,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5384CTK,209.0,USD,4.0,Works great and looks very nice for a value toilet,Big Daddy T,"December 4, 2022","For a value toilet, it's really a nice looking toilet. I would give 5 stars but they left out the toilet seat bolts. I went to hardware store because it was closer and less hassle, but a complete set is supposed to be a complete set. The bolts I got from the hardware store don't exactly fit so I'll have to go get another set, more hassle. I recommend the toilet for the price 100%, just don't be surprised if you have to make a run to the store. Function is very good, wife says the power reminds her of a nice hotel toilet.",4,0,0
